MLBAMID,PlayerId,Name,Team,Age,Season,TBF,K%,Rk,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru
642397,19677,Gregory Soto,DET,27,2022,263,0.22813688,907,60.1,263,1102,4.190114068441065,682,0.619,0.24,0.196,0.326,0.238,0.76,0.0,0.47,0.741,0.5670000000000001,0.07604562737642585,20,12,0.20912547528517111,55,31,2,19,41,0.31666666666666665,10,7,0,0,0
642397,19677,Gregory Soto,PHI,28,2023,250,0.26,880,60.1,250,966,3.864,636,0.6579999999999999,0.2689999999999999,0.25,0.228,0.253,0.731,0.0,0.481,0.6579999999999999,0.664,0.044,11,5,0.372,93,59,5,10,55,0.15384615384615385,17,6,0,0,0
570663,11801,Hansel Robles,- - -,30,2021,297,0.25589226,864,138.0,594,2370,3.98989898989899,1526,0.645,0.243,0.18800000000000003,0.3353333333333333,0.2333333333333333,0.757,0.0,0.488,0.751,0.5630000000000001,0.06734006734006734,40,24,0.25252525252525254,150,92,6,30,122,0.19736842105263158,24,12,0,0,0
669713,27581,Hayden Wesneski,CHC,24,2022,132,0.25,1036,33.0,132,495,3.75,330,0.667,0.233,0.1969999999999999,0.3,0.27,0.767,0.0,0.511,0.743,0.629,0.022727272727272728,3,3,0.29545454545454547,39,19,2,8,25,0.24242424242424243,9,0,0,0,0
669713,27581,Hayden Wesneski,CHC,25,2023,379,0.21899736,1022,89.1,381,1481,3.8871391076115485,929,0.628,0.29,0.161,0.268,0.281,0.71,0.0,0.446,0.773,0.619,0.049868766404199474,19,16,0.2388451443569554,91,41,5,24,57,0.2962962962962963,14,2,0,0,0
617228,27515,Hirokazu Sawamura,BOS,33,2021,233,0.26180258,925,53.0,233,946,4.060085836909871,554,0.586,0.2,0.28,0.271,0.249,0.8,0.0,0.4679999999999999,0.65,0.485,0.09871244635193133,23,11,0.1759656652360515,41,20,3,9,52,0.14754098360655737,8,8,0,0,0
617228,27515,Hirokazu Sawamura,BOS,34,2022,221,0.18099548,863,50.2,222,841,3.7882882882882885,526,0.625,0.228,0.1939999999999999,0.285,0.293,0.772,0.0,0.483,0.7490000000000001,0.541,0.05855855855855856,13,7,0.2072072072072072,46,31,5,6,34,0.15,7,4,0,0,0
571948,13346,Hoby Milner,MIL,31,2022,272,0.23529412,645,64.2,273,1088,3.9853479853479854,684,0.629,0.3389999999999999,0.155,0.2339999999999999,0.272,0.6609999999999999,0.0,0.415,0.765,0.568,0.03296703296703297,9,6,0.2087912087912088,57,26,2,28,36,0.4375,11,3,0,0,0
571948,13346,Hoby Milner,MIL,32,2023,252,0.23412698,645,64.1,252,1027,4.075396825396825,664,0.647,0.3429999999999999,0.136,0.253,0.268,0.657,0.0,0.425,0.794,0.655,0.027777777777777776,7,7,0.24603174603174602,62,24,3,18,41,0.3050847457627119,4,0,0,0,0
623211,6107,Huascar Brazobán,MIA,32,2022,141,0.28368794,119,32.0,142,631,4.443661971830986,367,0.5820000000000001,0.221,0.313,0.253,0.213,0.779,0.0,0.4529999999999999,0.598,0.5489999999999999,0.07042253521126761,10,7,0.2112676056338028,30,10,1,3,37,0.075,3,2,0,0,0
623211,6107,Huascar Brazobán,MIA,33,2023,257,0.25291829,97,58.2,257,1012,3.937743190661479,640,0.632,0.247,0.239,0.2689999999999999,0.245,0.753,0.0,0.476,0.6829999999999999,0.615,0.038910505836575876,10,4,0.26848249027237353,69,35,1,12,53,0.18461538461538463,12,4,0,0,0
660623,20468,Huascar Ynoa,ATL,23,2021,372,0.2688172,1149,91.0,372,1482,3.9838709677419355,964,0.65,0.2689999999999999,0.21,0.27,0.252,0.731,0.0,0.476,0.713,0.589,0.02956989247311828,11,7,0.2956989247311828,110,72,8,27,72,0.2727272727272727,20,3,0,0,0
528748,21183,Humberto Castellanos,ARI,23,2021,196,0.14795918,165,45.2,196,726,3.704081632653061,470,0.647,0.311,0.104,0.266,0.319,0.6890000000000001,0.0,0.446,0.8490000000000001,0.551,0.025510204081632654,5,3,0.2193877551020408,43,23,5,7,22,0.2413793103448276,8,2,0,0,0
528748,21183,Humberto Castellanos,ARI,24,2022,194,0.16494845,154,44.1,194,748,3.8556701030927836,483,0.6459999999999999,0.2769999999999999,0.128,0.292,0.302,0.723,0.0,0.467,0.8220000000000001,0.588,0.041237113402061855,8,8,0.22164948453608246,43,22,4,14,18,0.4375,6,0,0,0,0
519326,7836,Hunter Strickland,- - -,32,2021,242,0.23966942,996,138.5,584,2367,4.053082191780822,1534,0.6442,0.2412,0.18819999999999998,0.305,0.2652,0.7587999999999999,0.0,0.48840000000000006,0.7514,0.5804,0.04965753424657534,29,24,0.2945205479452055,172,97,8,31,105,0.22794117647058823,19,5,0,0,0
519326,7836,Hunter Strickland,CIN,33,2022,284,0.21126761,932,62.1,284,1099,3.869718309859155,685,0.623,0.241,0.215,0.276,0.2689999999999999,0.759,0.0,0.473,0.7170000000000001,0.616,0.045774647887323945,13,12,0.2746478873239437,78,44,7,10,50,0.16666666666666666,12,0,0,0,0
660365,27513,Hyeon-Jong Yang,TEX,33,2021,160,0.15625,1146,35.1,160,592,3.7,376,0.635,0.218,0.157,0.311,0.314,0.782,0.0,0.497,0.799,0.569,0.0375,6,3,0.2625,42,21,2,4,21,0.16,4,3,0,0,0
547943,14444,Hyun Jin Ryu,TOR,34,2021,701,0.20399429,905,169.0,702,2689,3.8304843304843303,1783,0.6629999999999999,0.284,0.162,0.262,0.291,0.716,0.0,0.475,0.774,0.638,0.029914529914529916,21,16,0.24216524216524216,170,94,12,42,101,0.2937062937062937,21,5,0,0,0
547943,14444,Hyun Jin Ryu,TOR,36,2023,224,0.16964286,818,52.0,224,830,3.705357142857143,550,0.6629999999999999,0.275,0.153,0.262,0.311,0.725,0.0,0.481,0.789,0.607,0.022321428571428572,5,4,0.24553571428571427,55,27,4,15,23,0.39473684210526316,7,1,0,0,0
593576,11804,Héctor Neris,PHI,32,2021,310,0.31612903,728,74.1,311,1243,3.9967845659163985,809,0.6509999999999999,0.241,0.261,0.281,0.218,0.759,0.0,0.494,0.6559999999999999,0.598,0.04823151125401929,15,8,0.3022508038585209,94,57,3,26,72,0.2653061224489796,25,4,0,0,0
593576,11804,Héctor Neris,HOU,33,2022,263,0.30038023,691,65.1,263,1011,3.844106463878327,673,0.6659999999999999,0.256,0.2269999999999999,0.278,0.239,0.7440000000000001,0.0,0.496,0.695,0.593,0.034220532319391636,9,8,0.27756653992395436,73,52,3,19,60,0.24050632911392406,17,1,0,0,0
593576,11804,Héctor Neris,HOU,34,2023,273,0.28205128,690,68.1,273,1094,4.007326007326007,707,0.6459999999999999,0.218,0.239,0.314,0.2289999999999999,0.782,0.0,0.505,0.6940000000000001,0.564,0.05860805860805861,16,9,0.28205128205128205,77,53,6,15,62,0.19480519480519481,15,7,0,0,0
666120,19951,Ian Anderson,ATL,23,2021,535,0.2317757,32,128.1,535,2174,4.063551401869159,1334,0.614,0.249,0.215,0.268,0.268,0.7509999999999999,0.0,0.461,0.7140000000000001,0.5870000000000001,0.04299065420560748,23,11,0.22242990654205608,119,65,5,27,96,0.21951219512195122,19,10,0,0,0
666120,19951,Ian Anderson,ATL,24,2022,493,0.19675456,32,111.2,494,2005,4.058704453441296,1208,0.602,0.222,0.221,0.275,0.282,0.778,0.0,0.469,0.716,0.5670000000000001,0.0465587044534413,23,13,0.25708502024291496,127,58,7,17,80,0.17525773195876287,11,10,0,0,0
641656,19261,Ian Hamilton,NYY,28,2023,239,0.28870293,361,58.0,241,979,4.062240663900415,620,0.633,0.25,0.26,0.263,0.2269999999999999,0.75,0.0,0.475,0.654,0.5770000000000001,0.04564315352697095,11,5,0.3112033195020747,75,43,4,10,59,0.14492753623188406,16,5,0,0,0
453178,6986,Ian Kennedy,- - -,36,2021,228,0.27192982,542,112.2,456,1798,3.942982456140351,1232,0.6846666666666668,0.212,0.214,0.336,0.23766666666666666,0.7879999999999999,0.0,0.5393333333333333,0.7280000000000001,0.6733333333333333,0.03070175438596491,14,6,0.34210526315789475,156,100,10,26,96,0.21311475409836064,26,2,0,0,0
453178,6986,Ian Kennedy,ARI,37,2022,232,0.18965517,496,50.1,233,861,3.6952789699570814,562,0.653,0.23,0.148,0.3289999999999999,0.294,0.77,0.0,0.503,0.8079999999999999,0.6609999999999999,0.05150214592274678,12,4,0.2317596566523605,54,27,2,13,31,0.29545454545454547,7,5,0,0,0
457918,7410,J.A. Happ,- - -,38,2021,671,0.18181818,440,304.2,1344,5348,3.9791666666666665,3354,0.626,0.237,0.149,0.31833333333333336,0.29633333333333334,0.763,0.0,0.478,0.805,0.616,0.041666666666666664,56,42,0.21428571428571427,288,134,18,62,182,0.2540983606557377,30,14,0,0,0
605525,14506,J.B. Wendelken,- - -,28,2021,194,0.20103093,1104,86.4,390,1498,3.841025641025641,932,0.6203333333333333,0.2403333333333333,0.17800000000000002,0.2956666666666667,0.286,0.7596666666666666,0.0,0.4713333333333333,0.766,0.5596666666666666,0.08205128205128205,32,18,0.18974358974358974,74,34,4,26,52,0.3333333333333333,10,8,0,0,0
650496,20617,J.C. Mejía,CLE,24,2021,238,0.19747899,673,52.1,238,982,4.126050420168068,607,0.618,0.262,0.153,0.315,0.27,0.738,0.0,0.456,0.792,0.542,0.0546218487394958,13,8,0.25210084033613445,60,36,2,10,37,0.2127659574468085,8,5,0,0,0
656420,16610,J.P. Feyereisen,- - -,28,2021,234,0.22649573,319,111.30000000000001,470,1974,4.2,1202,0.6016666666666667,0.21599999999999997,0.2833333333333334,0.25433333333333336,0.24666666666666667,0.7840000000000001,0.0,0.4726666666666666,0.637,0.6126666666666667,0.01702127659574468,8,4,0.2723404255319149,128,72,4,18,88,0.16981132075471697,14,4,0,0,0
641585,21212,J.P. France,HOU,28,2023,581,0.17383821,284,136.1,581,2203,3.791738382099828,1373,0.624,0.28,0.158,0.248,0.314,0.72,0.0,0.449,0.7809999999999999,0.5820000000000001,0.055077452667814115,32,23,0.20137693631669534,117,48,11,23,77,0.23,11,9,0,0,0
676664,23429,JP Sears,- - -,26,2022,288,0.17708333,873,140.0,580,2158,3.720689655172414,1408,0.6556666666666667,0.30033333333333334,0.14133333333333334,0.25766666666666665,0.30033333333333334,0.6996666666666665,0.0,0.4586666666666667,0.798,0.6286666666666667,0.041379310344827586,24,16,0.2206896551724138,128,74,12,34,68,0.3333333333333333,26,6,0,0,0
676664,23429,JP Sears,OAK,27,2023,735,0.21904762,846,172.1,737,2867,3.8900949796472184,1873,0.653,0.2189999999999999,0.1939999999999999,0.318,0.27,0.7809999999999999,0.0,0.51,0.752,0.6459999999999999,0.028493894165535955,21,12,0.2537313432835821,187,93,3,31,130,0.19254658385093168,20,7,0,0,0
664141,17578,JT Brubaker,PIT,27,2021,538,0.23977695,133,124.1,538,1945,3.6152416356877324,1247,0.6409999999999999,0.259,0.203,0.248,0.29,0.741,0.0,0.475,0.726,0.617,0.03345724907063197,18,12,0.22490706319702602,121,72,7,45,82,0.3543307086614173,31,5,0,0,0
664141,17578,JT Brubaker,PIT,28,2022,646,0.22755418,130,144.0,646,2381,3.6857585139318885,1529,0.642,0.2769999999999999,0.1989999999999999,0.238,0.285,0.723,0.0,0.4639999999999999,0.7240000000000001,0.639,0.03560371517027864,23,13,0.2631578947368421,170,91,9,44,103,0.29931972789115646,35,10,0,0,0
608638,13767,JT Chargois,- - -,30,2021,216,0.24537037,183,106.4,434,1762,4.059907834101383,1084,0.615,0.25399999999999995,0.20266666666666666,0.2916666666666667,0.2523333333333333,0.746,0.0,0.4589999999999999,0.7283333333333334,0.5333333333333333,0.059907834101382486,26,12,0.2304147465437788,100,46,10,16,90,0.1509433962264151,10,8,0,0,0
608638,13767,JT Chargois,MIA,32,2023,174,0.20114943,155,42.1,174,703,4.040229885057471,424,0.603,0.337,0.134,0.243,0.285,0.6629999999999999,0.0,0.4,0.797,0.534,0.08045977011494253,14,9,0.27011494252873564,47,26,4,13,22,0.37142857142857144,6,4,0,0,0
656427,17479,Jack Flaherty,STL,25,2021,322,0.26397516,327,78.1,323,1353,4.188854489164087,830,0.613,0.27,0.205,0.278,0.247,0.73,0.0,0.4479999999999999,0.7190000000000001,0.585,0.05572755417956656,18,12,0.23839009287925697,77,39,5,24,61,0.2823529411764706,14,5,0,0,0
656427,17479,Jack Flaherty,STL,26,2022,167,0.19760479,317,36.0,167,662,3.964071856287425,390,0.589,0.256,0.192,0.2769999999999999,0.2739999999999999,0.7440000000000001,0.0,0.4379999999999999,0.741,0.545,0.08383233532934131,14,8,0.25748502994011974,43,21,4,6,27,0.18181818181818182,5,6,0,0,0
656427,17479,Jack Flaherty,- - -,27,2023,650,0.22769231,272,287.5,1300,5268,4.052307692307692,3236,0.6193333333333334,0.287,0.19333333333333333,0.25999999999999995,0.259,0.713,0.0,0.44166666666666665,0.7280000000000001,0.5953333333333334,0.05384615384615385,70,42,0.2276923076923077,296,138,16,66,228,0.22448979591836735,40,24,0,0,0
594798,10954,Jacob deGrom,NYM,33,2021,324,0.45061728,246,92.0,324,1226,3.7839506172839505,856,0.698,0.2019999999999999,0.3329999999999999,0.271,0.1939999999999999,0.7979999999999999,0.0,0.557,0.583,0.63,0.024691358024691357,8,5,0.37037037037037035,120,77,6,22,124,0.1506849315068493,37,3,0,0,0
594798,10954,Jacob deGrom,NYM,34,2022,239,0.42677824,245,64.1,239,940,3.933054393305439,651,0.693,0.207,0.3289999999999999,0.266,0.198,0.7929999999999999,0.0,0.5489999999999999,0.585,0.6990000000000001,0.012552301255230125,3,2,0.3723849372384937,89,49,4,16,86,0.1568627450980392,18,1,0,0,0
594798,10954,Jacob deGrom,TEX,35,2023,115,0.39130435,219,30.1,115,451,3.9217391304347826,303,0.672,0.231,0.3229999999999999,0.228,0.218,0.769,0.0,0.517,0.579,0.6609999999999999,0.034782608695652174,4,3,0.3391304347826087,39,23,1,6,39,0.13333333333333333,9,1,0,0,0
642545,18356,Jaime Barria,LAA,24,2021,250,0.14,79,56.2,250,917,3.668,573,0.625,0.26,0.141,0.26,0.3389999999999999,0.74,0.0,0.462,0.809,0.6,0.024,6,3,0.196,49,20,2,7,28,0.2,4,3,0,0,0
642545,18356,Jaime Barria,LAA,25,2022,316,0.17088608,73,79.1,316,1123,3.5537974683544302,750,0.6679999999999999,0.233,0.179,0.268,0.32,0.767,0.0,0.512,0.767,0.684,0.02531645569620253,8,7,0.27848101265822783,88,40,5,10,44,0.18518518518518517,3,1,0,0,0
642545,18356,Jaime Barria,LAA,26,2023,362,0.17127072,49,82.1,363,1351,3.721763085399449,860,0.637,0.238,0.174,0.276,0.312,0.762,0.0,0.485,0.7709999999999999,0.653,0.03856749311294766,14,5,0.1763085399449036,64,23,5,14,48,0.22580645161290322,6,3,0,0,0
453562,4153,Jake Arrieta,- - -,35,2021,469,0.17697228,53,196.4,938,3492,3.722814498933902,2160,0.619,0.2976666666666667,0.12399999999999996,0.26233333333333336,0.316,0.7023333333333333,0.0,0.435,0.8236666666666667,0.5776666666666667,0.042643923240938165,40,20,0.2260127931769723,212,128,12,50,114,0.3048780487804878,34,14,0,0,0
656234,21267,Jake Bird,COL,26,2022,211,0.19905213,100,47.2,211,745,3.5308056872037916,446,0.599,0.312,0.143,0.226,0.318,0.688,0.0,0.412,0.792,0.526,0.07109004739336493,15,6,0.22274881516587677,47,19,2,9,33,0.21428571428571427,9,6,0,0,0
656234,21267,Jake Bird,COL,27,2023,381,0.20209974,75,89.1,382,1392,3.643979057591623,896,0.644,0.292,0.15,0.257,0.301,0.708,0.0,0.455,0.789,0.5760000000000001,0.03926701570680628,15,8,0.2670157068062827,102,55,3,21,56,0.2727272727272727,11,7,0,0,0
641394,17783,Jake Brentz,KCR,26,2021,278,0.27338129,127,64.0,279,1106,3.96415770609319,671,0.607,0.28,0.218,0.265,0.237,0.72,0.0,0.437,0.698,0.5660000000000001,0.07885304659498207,22,11,0.27956989247311825,78,51,2,23,53,0.3026315789473684,15,10,0,0,0
664776,21620,Jake Cousins,MIL,26,2021,125,0.352,215,30.0,125,533,4.264,335,0.629,0.322,0.278,0.2269999999999999,0.173,0.6779999999999999,0.0,0.426,0.59,0.608,0.064,8,3,0.408,51,35,2,9,34,0.20930232558139536,14,4,0,0,0
518617,5003,Jake Diekman,OAK,34,2021,262,0.31679389,259,60.2,263,1118,4.250950570342205,685,0.613,0.285,0.251,0.258,0.206,0.715,0.0,0.4379999999999999,0.649,0.589,0.060836501901140684,16,9,0.27756653992395436,73,40,2,18,65,0.21686746987951808,17,5,0,0,0
518617,5003,Jake Diekman,- - -,35,2022,269,0.2936803,259,114.4,542,2344,4.324723247232472,1408,0.6056666666666667,0.2823333333333333,0.238,0.27566666666666667,0.20399999999999996,0.7176666666666667,0.0,0.435,0.6686666666666667,0.62,0.04428044280442804,24,12,0.3210332103321033,174,94,8,32,126,0.20253164556962025,24,10,0,0,0
518617,5003,Jake Diekman,- - -,36,2023,243,0.26337449,229,112.4,488,1992,4.081967213114754,1210,0.5953333333333334,0.3233333333333333,0.167,0.27166666666666667,0.23833333333333329,0.6766666666666667,0.0,0.403,0.7536666666666667,0.5156666666666666,0.0778688524590164,38,22,0.26639344262295084,130,82,2,54,74,0.421875,28,14,0,0,0
607188,13699,Jake Faria,ARI,27,2021,154,0.20779221,302,32.2,154,639,4.14935064935065,382,0.598,0.288,0.165,0.267,0.28,0.7120000000000001,0.0,0.426,0.768,0.513,0.09090909090909091,14,10,0.21428571428571427,33,15,2,9,23,0.28125,4,4,0,0,0
663623,21504,Jake Irvin,WSN,26,2023,530,0.18679245,433,121.0,530,2147,4.050943396226415,1337,0.623,0.298,0.126,0.3,0.276,0.7020000000000001,0.0,0.437,0.821,0.568,0.05471698113207547,29,20,0.2509433962264151,133,63,4,34,65,0.3434343434343434,14,9,0,0,0
459429,7550,Jake McGee,SFG,34,2021,239,0.24267782,660,59.2,239,878,3.6736401673640167,637,0.726,0.209,0.163,0.363,0.265,0.7909999999999999,0.0,0.574,0.794,0.6609999999999999,0.02510460251046025,6,2,0.4225941422594142,101,69,5,17,41,0.29310344827586204,17,3,0,0,0
459429,7550,Jake McGee,- - -,35,2022,163,0.15337423,610,73.3,326,1258,3.8588957055214723,836,0.67,0.21274999999999997,0.14725,0.34575,0.29375,0.78725,0.0,0.527,0.8135,0.5845,0.04294478527607362,14,6,0.27607361963190186,90,50,0,4,46,0.08,12,6,0,0,0
543606,6397,Jake Odorizzi,HOU,31,2021,441,0.20634921,747,104.2,443,1847,4.169300225733634,1167,0.632,0.225,0.17,0.337,0.268,0.775,0.0,0.489,0.7809999999999999,0.5670000000000001,0.03611738148984198,16,12,0.2234762979683973,99,45,5,10,81,0.10989010989010989,8,3,0,0,0
543606,6397,Jake Odorizzi,- - -,32,2022,453,0.18984547,706,212.2,908,3596,3.960352422907489,2284,0.6343333333333333,0.211,0.17600000000000002,0.3253333333333333,0.288,0.789,0.0,0.5006666666666667,0.777,0.539,0.03303964757709251,30,18,0.21145374449339208,192,98,10,20,152,0.11627906976744186,12,10,0,0,0
656222,17192,Jalen Beeks,TBR,28,2022,250,0.28,88,61.0,251,999,3.9800796812749004,634,0.635,0.235,0.24,0.2789999999999999,0.246,0.765,0.0,0.485,0.687,0.645,0.035856573705179286,9,4,0.33067729083665337,83,39,2,8,62,0.11428571428571428,10,5,0,0,0
656222,17192,Jalen Beeks,TBR,29,2023,192,0.24479167,61,42.1,192,731,3.8072916666666665,453,0.62,0.252,0.2319999999999999,0.245,0.272,0.748,0.0,0.4639999999999999,0.69,0.552,0.06770833333333333,13,6,0.24479166666666666,47,27,3,5,42,0.10638297872340426,6,7,0,0,0
621076,18331,James Kaprielian,OAK,27,2021,502,0.24501992,532,119.1,502,2024,4.031872509960159,1279,0.632,0.2769999999999999,0.1969999999999999,0.266,0.26,0.723,0.0,0.457,0.728,0.5920000000000001,0.05179282868525897,26,16,0.2290836653386454,115,51,5,24,99,0.1951219512195122,18,10,0,0,0
621076,18331,James Kaprielian,OAK,28,2022,577,0.16984402,485,134.0,579,2230,3.8514680483592403,1410,0.632,0.244,0.161,0.301,0.294,0.7559999999999999,0.0,0.478,0.787,0.579,0.06563039723661486,38,27,0.22625215889464595,131,77,14,16,82,0.16326530612244897,13,11,0,0,0
621076,18331,James Kaprielian,OAK,29,2023,280,0.20357143,457,61.0,281,1091,3.882562277580071,711,0.652,0.256,0.186,0.295,0.263,0.7440000000000001,0.0,0.485,0.75,0.6409999999999999,0.05338078291814947,15,8,0.3487544483985765,98,66,9,13,44,0.22807017543859648,12,6,0,0,0
675916,20151,James Karinchak,CLE,25,2021,235,0.33191489,533,55.1,235,1032,4.391489361702128,624,0.605,0.2769999999999999,0.2289999999999999,0.296,0.1969999999999999,0.723,0.0,0.437,0.6829999999999999,0.5529999999999999,0.08085106382978724,19,15,0.28936170212765955,68,37,3,22,55,0.2857142857142857,7,4,0,0,0
675916,20151,James Karinchak,CLE,26,2022,160,0.3875,486,39.0,161,704,4.372670807453416,417,0.5920000000000001,0.3429999999999999,0.228,0.247,0.182,0.657,0.0,0.389,0.653,0.547,0.043478260869565216,7,2,0.2546583850931677,41,17,1,20,41,0.32786885245901637,9,5,0,0,0
675916,20151,James Karinchak,CLE,27,2023,171,0.30409357,459,39.0,172,733,4.261627906976744,443,0.604,0.325,0.201,0.275,0.1989999999999999,0.675,0.0,0.408,0.7020000000000001,0.529,0.0755813953488372,13,8,0.2616279069767442,45,27,3,16,36,0.3076923076923077,10,4,0,0,0
572020,11828,James Paxton,BOS,34,2023,411,0.24574209,723,96.0,411,1692,4.116788321167883,1090,0.645,0.225,0.214,0.309,0.252,0.775,0.0,0.499,0.7240000000000001,0.599,0.051094890510948905,21,15,0.2895377128953771,119,74,6,23,78,0.22772277227722773,14,6,0,0,0
592791,11674,Jameson Taillon,NYY,29,2021,603,0.23217247,1016,144.1,604,2372,3.9271523178807946,1556,0.6559999999999999,0.225,0.206,0.304,0.265,0.775,0.0,0.508,0.735,0.627,0.028145695364238412,17,11,0.271523178807947,164,97,15,24,116,0.17142857142857143,25,5,0,0,0
592791,11674,Jameson Taillon,NYY,30,2022,728,0.20741758,954,177.1,729,2805,3.847736625514403,1838,0.655,0.25,0.173,0.283,0.294,0.75,0.0,0.491,0.769,0.636,0.024691358024691357,18,15,0.2345679012345679,171,75,3,34,116,0.22666666666666666,23,3,0,0,0
592791,11674,Jameson Taillon,CHC,31,2023,655,0.21374046,925,154.1,656,2534,3.8628048780487805,1670,0.659,0.255,0.1639999999999999,0.3,0.281,0.745,0.0,0.491,0.78,0.695,0.022865853658536585,15,11,0.2804878048780488,184,98,12,39,101,0.2785714285714286,19,4,0,0,0
657649,27517,Jared Koenig,OAK,28,2022,177,0.12429379,518,39.1,177,653,3.689265536723164,403,0.617,0.278,0.109,0.278,0.335,0.722,0.0,0.446,0.8490000000000001,0.565,0.05649717514124294,10,7,0.22598870056497175,40,21,1,5,17,0.22727272727272727,4,3,0,0,0
694363,27472,Jared Shuster,ATL,24,2023,230,0.13043478,861,52.2,230,864,3.756521739130435,533,0.617,0.261,0.159,0.255,0.325,0.7390000000000001,0.0,0.456,0.784,0.622,0.05652173913043478,13,6,0.21304347826086956,49,25,3,7,23,0.23333333333333334,4,7,0,0,0
606424,18282,Jarlín García,SFG,28,2021,269,0.2527881,357,68.2,271,1002,3.697416974169742,676,0.675,0.306,0.157,0.2689999999999999,0.268,0.6940000000000001,0.0,0.4679999999999999,0.774,0.601,0.04428044280442804,12,7,0.36531365313653136,99,73,3,24,44,0.35294117647058826,17,2,0,0,0
606424,18282,Jarlín García,SFG,29,2022,270,0.20740741,341,65.0,270,1015,3.759259259259259,661,0.6509999999999999,0.257,0.185,0.263,0.295,0.743,0.0,0.484,0.752,0.6,0.06296296296296296,17,12,0.25555555555555554,69,47,8,15,40,0.2727272727272727,8,4,0,0,0
592094,11861,Jason Adam,TBR,30,2022,237,0.3164557,8,63.1,237,942,3.9746835443037973,632,0.6709999999999999,0.258,0.286,0.236,0.22,0.742,0.0,0.498,0.614,0.6409999999999999,0.029535864978902954,7,4,0.37130801687763715,88,62,3,11,64,0.14666666666666667,27,2,0,0,0
